FIPS,COUNAM,STABBREV,TOTRATE_2020,EVANRATE_2020,BPRTRATE_2020,MPRTRATE_2020,CATHRATE_2020,ORTHRATE_2020,LDSRATE_2020,CJUDRATE_2020,IJUDRATE_2020,OJUDRATE_2020,RJUDRATE_2020,RFRMRATE_2020,MSLMRATE_2020,HINTRATE_2020,MAHBUDRATE_2020,THBUDRATE_2020,VAJBUDRATE_2020
36049,Lewis County,NY,45.73999786,15.93000031,0,4.039999962,24.80999947,0,0.96,,,,,,,,,,
31025,Cass County,NE,27.63000107,6.550000191,0.5600000024,10.86000061,6.949999809,0,1.64,,,,,,,,,1.05,
21043,Carter County,KY,30.84000397,24.72000122,0.9499999881,2.779999971,0.349999994,0,2.03,,,,,,,,,,
1061,Geneva County,AL,57.66999817,48.99000168,1.139999986,4.730000019,0.2300000042,0,2.07,,,,,,,,,,
26127,Oceana County,MI,26.26000023,8.840000153,0,6.789999962,9.06000042,0,0.81,,,,,,,,,,
45069,Marlboro County,SC,42.1400032,20.87000084,8.600000381,10.13000011,0.8999999762,0,,,,,,,,,,,
41065,Wasco County,OR,25.17000008,9.640000343,0,2.50999999,9.43999958,0,1.28,,,,,,,,,,
19015,Boone County,IA,46.22000504,11.96000004,0,19.80000114,11.97000027,0,1.88,,,,,,,,,,
55057,Juneau County,WI,36.86000061,12.71999931,0,9.75,13.52999973,0,,,,,,,,,,,
39019,Carroll County,OH,41.38999939,21.34000015,0,13.59000015,5.489999771,0,,,,,,,,,,,
51099,King George County,VA,23.41999817,14.61999989,0,4.199999809,2.119999886,0,0.77,,,,,,,,,,
48171,Gillespie County,TX,83.11999512,25.72999954,0,12.27999973,41.84000015,0.2399999946,1.23,,,,,,,,,,
28163,Yazoo County,MS,48.25,26.10000038,13.36000061,6.110000134,0.6200000048,0,,,,,,,,,,,
13257,Stephens County,GA,57.83999634,46.77999878,2.620000124,4.260000229,3.230000019,0.25,,,,,,,,,,,
13085,Dawson County,GA,47.46999741,35.69999695,1.49000001,0.4799999893,7.940000057,0,,,,,,,,,,,
22031,De Soto Parish,LA,56.99999619,39.81999969,3.850000143,5.590000153,4.389999866,0,2.21,,,,,,,,,,
21095,Harlan County,KY,51.71999359,43.87999725,2.299999952,4.730000019,0.5099999905,0,,,,,,,,,,,
47071,Hardin County,TN,59.13999939,46.64999771,0.9299999475,7.889999866,3.670000076,0,,,,,,,,,,,
21239,Woodford County,KY,62.65999603,39.20999908,2.160000086,12.77999973,7.53000021,0,,,,,,,,,,,
54057,Mineral County,WV,37.49999619,14.63000011,0.4499999881,13.78999996,6.579999924,0,2.05,,,,,,,,,,
40015,Caddo County,OK,71.97000122,61.52999878,0,8.239999771,1.230000019,0,0.91,,,,,,,,,,
13279,Toombs County,GA,62.32000351,43.25,5.630000114,8.850000381,1.519999981,0,1.39,,,,,,,,,,
17075,Iroquois County,IL,43.1400032,23.23000145,0,12.51000023,6.900000095,0,,,,,,,,,,,
39131,Pike County,OH,20.04000092,14.52999973,0.75,2.950000048,1.110000014,0,,,,,,,,,,,
35006,Cibola County,NM,53.38000107,7.760000229,0.3700000048,0.5899999738,37.93000031,0,4.96,,,,,,,,,,1.1
22121,West Baton Rouge Parish,LA,45.91999817,15.86999989,3.829999924,0.8299999833,25.37999916,0,,,,,,,,,,,
35047,San Miguel County,NM,81.91999817,4.820000172,0,0.6899999976,74.52999878,0,1.32,,,,,,,,,,
17109,McDonough County,IL,33.61999893,13.13000011,0.3700000048,12.28999996,4.570000172,0,1.23,,,,,,1.37,,,,
45087,Union County,SC,78.07000732,54.13999939,11.9800005,8.590000153,0.6700000167,0,1.51,,,,,,,,,,
51065,Fluvanna County,VA,24.48999977,9.579999924,0,5.820000172,8.470000267,0,,,,,,,,,,,
47185,White County,TN,44.38999557,36.25999832,0,5.230000019,0.8000000119,0,0.77,,,,,,,,,,
41057,Tillamook County,OR,29.84000206,13.2300005,0,2.289999962,9.970000267,0,2.18,,,,,,,,,,
50019,Orleans County,VT,24.38999939,3.00999999,0,4.490000248,15.18000031,0,0.76,,,,,,,,,,
48407,San Jacinto County,TX,21.28999901,16.03000069,1.959999919,2.049999952,0.8799999952,0,,,,,,,,,0.36,,
21141,Logan County,KY,70.15000153,56.23000336,3.549999952,6.340000153,2.420000076,0.1899999976,0.82,,,,,,,,,,
39001,Adams County,OH,20.49999809,15.80999947,0,2.829999924,1.059999943,0,0.78,,,,,,,,,,
18079,Jennings County,IN,32.45000076,14.75,0,10.3399992,5.619999886,0,1.21,,,,,,,,,,
39069,Henry County,OH,64.66999817,31.62000084,0,20.76999855,11.07999992,0,,,,,,,,,,,
13293,Upson County,GA,59.34999847,46.75,4.820000172,3.779999971,1.279999971,0,1.36,,,,,,,,,,
6015,Del Norte County,CA,14.09000015,6.480000019,0.3600000143,0.8299999833,2.75,0,1.4,,,,,,,,0.04,,
28145,Union County,MS,82.90999603,66.34999847,2.289999962,11.03999996,2.450000048,0,0.78,,,,,,,,,,
54035,Jackson County,WV,47.84000015,25.25,0,18.25,1.450000048,0,2.17,,,,,,,,,,
47077,Henderson County,TN,49.38000107,43.61999893,0.2700000107,4.260000229,0.25,0,,,,,,,,,,,
54083,Randolph County,WV,36.77999878,15.00999928,0.7200000286,14.21000004,4.809999943,0,1.44,,,,,,,,,,
51053,Dinwiddie County,VA,34.92999649,23.90999985,2.400000095,8.609999657,0,0,,,,,,,,,,,
13207,Monroe County,GA,26.93000031,13.60000038,7.079999924,5.769999981,0,0.4300000072,,,,,,,,,,,
13225,Peach County,GA,45.55000305,13.59999943,8.960000038,15.27000046,4.090000153,0,,,,,,,,1.25,,,
51630,Fredericksburg city,VA,132.8299866,44.7899971,2.319999933,23.94000053,57.52000046,0.9800000191,3.22,,,,,,,,,,
17107,Logan County,IL,47.34000397,34.51000214,0.7200000286,9.090000153,2.660000086,0,,,,,,,,,,,
28123,Scott County,MS,65.69999695,53.91999817,2.600000143,6.679999828,0.3600000143,0,0.78,,,,,,,,,,
13311,White County,GA,43.59999847,25.79000092,0.4900000095,9.069999695,8.229999542,0,,,,,,,,,,,
39073,Hocking County,OH,23.23000145,11.64999962,0,5.050000191,5.909999847,0,,,,,,,,,,,
28137,Tate County,MS,59.73000336,44.18000031,7.829999924,4.380000114,0.8600000143,0,1.55,,,,,,,,,,
37053,Currituck County,NC,23.28000069,11.85000038,2.230000019,6.03000021,1.070000052,0,1.59,,,,,,,,,,
21173,Montgomery County,KY,42.20999908,29.77999878,0.5699999928,9.420000076,1.649999976,0,,,,,,,,,,,
51840,Winchester city,VA,76.37000275,13.61999989,0.7999999523,20.73999977,34.88999939,0.4399999976,3.79,,,,,,2.04,,,,
18179,Wells County,IN,48.8599968,33.81999969,6.920000076,6.420000076,1.059999943,0,,,,,,,,,,,
18175,Washington County,IN,32.79999924,21.80999947,0,8.109999657,0.7799999714,0,1.49,,,,,,,,,,
35017,Grant County,NM,56.70000076,9.06000042,0.349999994,2.359999895,28.72999954,0,4.78,,,,,,,,,8.52,
12003,Baker County,FL,33.20999908,25.43000031,1.909999967,1.149999976,2.25999999,0,1.75,,,,,,,,,,
5015,Carroll County,AR,43.81999588,34.43999863,0.2700000107,3.549999952,3.529999971,0,0.78,,,,,,,,,,
29069,Dunklin County,MO,43.20999908,34.13000107,1.059999943,4.170000076,2.369999886,0,,,,,,,,,,,
17135,Montgomery County,IL,40.19999695,23.19999886,0,8.579999924,7.670000076,0,0.74,,,,,,,,,,
51197,Wythe County,VA,47.99000168,28.44999886,0,15.84000015,2.089999914,0,0.72,,,,,,,,,,
45033,Dillon County,SC,55.54000092,41.11000061,1.049999952,7.070000172,1.529999971,0.01999999955,,,,,,,,,,,
12007,Bradford County,FL,40.67000198,27.88999939,4.630000114,5.889999866,0.5199999809,0,0.87,,,,,,,,,,
46029,Codington County,SD,65.35999298,18.01000023,0,24.50999832,21.12999916,0,1.3,,,,,,,,,,
28083,Leflore County,MS,60.62000656,30.05000114,18.80000114,6.949999809,1.830000043,0,1.23,,,,,,,,,,
13169,Jones County,GA,40.65000153,26.34000015,7.700000286,4.579999924,0,0,1.99,,,,,,,,,,
28029,Copiah County,MS,55.25999832,36.27999878,8.390000343,6.369999886,1.539999962,0,1.53,,,,,,,,,,
48363,Palo Pinto County,TX,55.58000183,40.56000137,1.269999981,3.299999952,8.25,0,1.16,,,,,,,,,,
55069,Lincoln County,WI,54.72999954,24.98999977,0,13.07000065,16.04999924,0,,,,,,,,,,,
49039,Sanpete County,UT,65.19000244,0.7200000286,0,0,0.349999994,0,63.7,,,,,,,,,,
47017,Carroll County,TN,56.18999863,44.86999893,3.809999943,6.389999866,0.2800000012,0,,,,,,,,,,,
48067,Cass County,TX,67.41999817,54.74000168,5.929999828,4.440000057,1.059999943,0,0.72,,,,,,,,,,
21193,Perry County,KY,35.04000092,31.95999908,0.349999994,1.399999976,0.5400000215,0,0.79,,,,,,,,,,
40039,Custer County,OK,74.75998688,49.59999847,0.5299999714,13.61999989,8.899999619,0.09000000358,1.37,,,,,,,,,,
29127,Marion County,MO,48.02999878,29.37000084,1.24000001,6.009999752,9.680000305,0,1.18,,,,,,,,,,
16039,Elmore County,ID,36.93999863,8.469999313,0,3.150000095,13.5,0,10.24,,,,,,,,0.7,,
29207,Stoddard County,MO,33.11999893,26.37999916,0.5299999714,4.340000153,1.870000005,0,,,,,,,,,,,
27079,Le Sueur County,MN,47.38999939,4.710000038,0,17.29000092,23.96999931,0,1.42,,,,,,,,,,
37039,Cherokee County,NC,44.38000107,29.14999962,0.7900000215,6.559999943,5.650000095,0.2199999988,0.78,,,,,,,,,,
45053,Jasper County,SC,37.56000137,17,3.519999981,1.74000001,6.829999924,0,4.63,,,,,,,,,,
24023,Garrett County,MD,37.76000214,19.55000114,0,13.12000084,2.720000029,0,0.79,,,,,,,,,,
47115,Marion County,TN,41.25999832,32.16999817,0.6200000048,6.019999981,0.4300000072,0,1.46,,,,,,,,,,
27115,Pine County,MN,54.59999847,12.81999969,0,11.42000008,27.57999992,0,1.97,,,,,,,,,,
26007,Alpena County,MI,35.27000046,13.99000072,0,7.680000305,11.90999985,0,1.19,,,,,,,,,,
6021,Glenn County,CA,46.80000305,8.070000648,1.899999976,3.25999999,28.89999962,0,2.35,,,,,,,,,,
39161,Van Wert County,OH,35.52999878,16.05999947,0,11.47999954,7.650000095,0,,,,,,,,,,,
20051,Ellis County,KS,69.59999847,10.19999886,0,8.119999886,49.13000107,0,1.35,,,,,,0.33,,,,
39047,Fayette County,OH,47.34999847,34.22000122,0.349999994,9.010000229,3.00999999,0,,,,,,,,,,,
18137,Ripley County,IN,56.96999741,15.80999947,0,18.44999886,21.97999954,0,0.72,,,,,,,,,,
26105,Mason County,MI,35.82000351,13.4100008,0,7.980000019,13.05000019,0,,,,,,,,,0.07,,
28099,Neshoba County,MS,58.36000061,42.40000153,1.919999957,10.06000042,2.839999914,0,0.75,,,,,,,,,,
54029,Hancock County,WV,48.54000092,12.55000114,0.5199999809,9.199999809,25.23999977,1.029999971,,,,,,,,,,,
8087,Morgan County,CO,37.90999985,13.92000008,0,6.78000021,15.09000015,0,1.12,,,,,,,,,,
51035,Carroll County,VA,40.58999634,26.20999908,1.639999986,10.72999954,0.6000000238,0,,,,,,,,,,,
45067,Marion County,SC,64.58999634,28.78000069,20.69000053,6.190000057,1.070000052,0,0.88,,,,,,,,,,
39053,Gallia County,OH,30.40999985,19.78999901,1.029999971,5.789999962,1.570000052,0,1.61,,,,,,,,,,
48185,Grimes County,TX,48.09999847,12.17000008,0.7799999714,2.49000001,29.25,0,1.97,,,,,,,,,,
50017,Orange County,VT,10.15999985,1.539999962,0,6.690000057,1.830000043,0,,,,,,,,,,,
1093,Marion County,AL,55.96999741,49.5399971,0.5199999809,3.210000038,1.909999967,0,0.79,,,,,,,,,,
13087,Decatur County,GA,54.31999588,34.91999817,8.710000038,4.679999828,2.50999999,0,1.28,,,,,,,,,,
23007,Franklin County,ME,25.39999962,4.879999638,0,5.369999886,13.52999973,0,0.84,,,,,,,,,,
28001,Adams County,MS,86.22000122,37.40999985,33.97999954,7.099999905,5.179999828,0,1.18,,,,,,,,,,
37017,Bladen County,NC,69.48000336,36,22.72000122,8.550000191,1.700000048,0,,,,,,,,,,,
13261,Sumter County,GA,51.93000031,30.35000038,7.940000534,8.800000191,1.580000043,0,1.27,,,,,,,,,,
56029,Park County,WY,46.6099968,16.47999954,0,6.519999981,9.670000076,0,13.13,,,,,,,,,,
36095,Schoharie County,NY,25.01000023,8.359999657,0.1299999952,7.459999561,6.210000038,0.2399999946,1.72,,,,,,,,,,
51173,Smyth County,VA,35.52999878,22.80999947,0,10.85999966,1.159999967,0,0.69,,,,,,,,,,
46093,Meade County,SD,35.11999893,13.75999928,0,7,11.31000042,0,1.86,,,,,,,,,,
13143,Haralson County,GA,54.00999832,40.79999924,3.930000067,6.369999886,0,0,1.89,,,,,,,,,,
21163,Meade County,KY,48.81000137,31.47999954,0.4199999869,4.849999905,10.25,0,1.8,,,,,,,,,,
27021,Cass County,MN,23.91999817,9.300000191,0,11.00999928,3.559999943,0,,,,,,,,,,,
55029,Door County,WI,55.59999847,13.38000011,0,13.86999989,26.43000031,0,0.64,,,,,,,,,,
13195,Madison County,GA,34.65999985,30.38999939,0.5299999714,3.25,0,0,,,,,,,,,,,
13305,Wayne County,GA,65.80000305,56.63999939,1.49000001,3.529999971,1.039999962,0,1.25,,,,,,,,,0.96,
17157,Randolph County,IL,52.12000275,27.66000175,2.170000076,10.57999992,11.23999977,0,,,,,,,,,,,
48015,Austin County,TX,61.19999695,19.31999969,3.980000019,12.84999943,21.82999992,0,1.64,,,,,,,,,,
21121,Knox County,KY,60.97999954,55.36999893,0.8299999833,2.430000067,1.940000057,0,,,,,,,,,,,
20113,McPherson County,KS,52.31000137,26.15999985,0.3300000131,22.21000099,3.279999971,0,,,,,,,,,,,
50005,Caledonia County,VT,38.20999908,5.039999962,0,8.840000153,20.01000023,0,0.69,,,,,,,,,,2.22
22047,Iberville Parish,LA,46.39999771,10.61999989,3.24000001,2.039999962,26.12999916,0,1.63,,,,,,2.05,,,,
40115,Ottawa County,OK,70.87000275,60.52999878,0,7.369999886,1.159999967,0,1.29,,,,,,,,,,
51117,Mecklenburg County,VA,44.34000397,26.80999947,4.440000057,9.199999809,2.400000095,0,,,,,,,,,,,
51145,Powhatan County,VA,43.52999878,21.98999977,0,8.819999695,10.06999969,0.6299999952,1.35,,,,,,,,,,
47055,Giles County,TN,58.93999863,41.11999893,6.429999828,10.14999962,0.6100000143,0,,,,,,,,,,,
54051,Marshall County,WV,37.41000366,9.61000061,0.6600000262,12.28999996,14.40999985,0.03999999911,,,,,,,,,,,
21021,Boyle County,KY,73.77999878,55.13000107,4.210000038,8.090000153,3.809999943,0,1.62,,,,,,0.33,,,,
39065,Hardin County,OH,30.79000282,11.93000126,0.9800000191,13.68999958,3.329999924,0,,,,,,,,,,,
55123,Vernon County,WI,55.50999832,26.52999878,0,21,6.809999943,0,0.63,,,,,,,,,,
55121,Trempealeau County,WI,59.13999939,6.690000057,0,30.92000008,21.12999916,0,,,,,,,,,,,
47131,Obion County,TN,74.58999634,59.80999756,4.579999924,7.519999981,2.680000067,0,,,,,,,,,,,
18055,Greene County,IN,30.72999954,19.28999901,0,8.550000191,1.74000001,0,0.68,,,,,,,,,,
40089,McCurtain County,OK,55.88999939,40.38000107,4.079999924,6.420000076,2.789999962,0,0.79,,,,,,,,,,
26035,Clare County,MI,32,19.43000221,0.4900000095,2.49000001,7.760000229,0,0.7,,,,,,,,,,
51033,Caroline County,VA,33.87000275,19.68000031,3.359999895,5.360000134,4.590000153,0,,,,,,,,,,,
16051,Jefferson County,ID,88.27000427,1.129999995,0,0.2800000012,5.170000076,0,81.67,,,,,,,,,,
27047,Freeborn County,MN,58.84000015,8.630000114,0,38.42999649,9.81000042,0,1.05,,,,,,,,,,
56033,Sheridan County,WY,37.06999969,9.329999924,0,8.979999542,11.72000027,0,6.29,,,,,,,,,,
21177,Muhlenberg County,KY,74.06999969,63.97999954,2.069999933,5.210000038,1.169999957,0,1.16,,,,,,,,,,
18169,Wabash County,IN,35.32000351,19.60000038,0.4799999893,11.46000004,3.079999924,0,,,,,,,,,,,
28011,Bolivar County,MS,53.30999756,31.92000008,11.69000053,4.849999905,3.480000019,0,,,,,,0.19,0.22,,,,
42047,Elk County,PA,55.36999893,2.579999685,0,10.77000046,40.90000153,0,1.11,,,,,,,,,,
45089,Williamsburg County,SC,56.72000122,17.03999901,16.73999977,16.53999901,0.8299999833,0,,,,,,,,,,,
48273,Kleberg County,TX,62.61999893,14.31000042,0.6399999857,2.910000086,41.31999969,0,1.06,,,,,,0.42,,,,
48025,Bee County,TX,53.33000183,15.90999985,0.8100000024,4.090000153,30.45000076,0,1.06,,,,,,,,,,
8117,Summit County,CO,31.27000046,7.730000019,0,2.370000124,18.80999947,0,1.05,,,,,,,,,,
29209,Stone County,MO,33.25,19.63999939,0,4.5,6.869999886,0,1.89,,,,,,,,,,
23029,Washington County,ME,19.79000092,5.619999409,0,5.380000114,6.53000021,0,0.79,,,,,,,,0.09,,
30047,Lake County,MT,29.50999832,7.209999561,0,4.329999924,9.489999771,0,6.07,,,,,,,,,,
45027,Clarendon County,SC,52.25999832,21.85000038,18.35000038,7.190000057,3.390000105,0,,,,,,,,,,,
28115,Pontotoc County,MS,66.29000092,58.77999878,0.9499999881,4.590000153,0.8899999857,0,,,,,,,,,,,
27119,Polk County,MN,54.59999847,9.229999542,0,22.42000008,18.48999977,0,,,,,,,3.66,,,,
8029,Delta County,CO,29.47000122,10.17000103,0,3.600000143,8.840000153,0.4199999869,4.19,,,,,,,,,,
31001,Adams County,NE,49.06000137,21.61999893,0.3799999952,11.21000004,13.78999996,0,1.12,,,,,,,,,,
48449,Titus County,TX,93.05999756,50.68999863,6.559999943,3.319999933,29.38999939,0,1.05,,,,,,,,,,
33007,Coos County,NH,32.32999802,4.159999847,0,4.889999866,19.61000061,0.05999999866,2.33,,,,,,,,,,
51009,Amherst County,VA,57.04999924,45.77000046,1.440000057,8.329999924,1.00999999,0,,,,,,,,,,,
13123,Gilmer County,GA,38.02000046,22.07999992,0,6.300000191,7.710000038,0,0.75,,,,,,,,,,
26063,Huron County,MI,52.44000244,21.21999931,1.429999948,6.849999905,21.94000053,0,0.68,,,,,,,,,,
20125,Montgomery County,KS,51.43000031,30.32999992,2.869999886,10.06000042,6.460000038,0,1.24,,,,,,,,,,
29167,Polk County,MO,39.37999725,28.64999962,1.429999948,5.420000076,1.350000024,0,1.6,,,,,,,,,,
41045,Malheur County,OR,46.95000076,11.12000084,0.1599999964,1.470000029,11.96000004,0,16.19,,,,,,,,3.96,,0.25
21157,Marshall County,KY,68.22999573,53.89999771,3.160000086,8.170000076,1.690000057,0,0.71,,,,,,,,,,
47025,Claiborne County,TN,57.07000351,53.75,0,1.769999981,0.3100000024,0,0.66,,,,,,,,,,
1059,Franklin County,AL,62.52000427,47.49000168,2.450000048,3.950000048,6.320000172,0,0.72,,,,,,,,,,
20111,Lyon County,KS,45.02000046,15.18000031,1.679999948,12.32999992,13.07999992,0,1.22,,,,,,0.3,,,,
47079,Henry County,TN,60.95999527,45.59000015,4.050000191,7.670000076,1.980000019,0,1.05,,,,,,,,,,
22053,Jefferson Davis Parish,LA,69.75,27.39999962,0.2399999946,4.789999962,36.09999847,0,1.22,,,,,,,,,,
2110,Juneau City and Borough,AK,32.62000275,11.34000015,0,2.789999962,11.93000031,0.09000000358,5.22,,,,,,,,,,0.25
45023,Chester County,SC,68.45999908,42.38000107,16.12999916,5.779999733,1.179999948,0,1.59,,,,,,,,,,
22039,Evangeline Parish,LA,49.68999863,17.38999939,2.659999847,0.1299999952,29.5,0,,,,,,,,,,,
48189,Hale County,TX,83.34999847,46.18000031,1.139999986,5.190000057,28.44000053,0,1.01,,,,,,,,,,
24019,Dorchester County,MD,35.61999893,10.89999962,2.25999999,16.13999939,5.360000134,0,,,,,,,,,,,
54045,Logan County,WV,25.51000023,18.90999985,1.080000043,2.839999914,1.190000057,0,1.23,,,,,,,,,,
39079,Jackson County,OH,27.42000008,15.70000076,0,7.889999866,2.170000076,0,1.05,,,,,,,,,,
6035,Lassen County,CA,25.78000069,5.450000286,0,0.6899999976,12.13000011,0,5.93,,,,,,,,,,
47143,Rhea County,TN,42.96999741,32.68999863,0.6899999976,6.090000153,1.220000029,0.01999999955,1.03,,,,,,,,,,
47183,Weakley County,TN,61.66999817,52.45999908,2.130000114,5.550000191,1.529999971,0,,,,,,,,,,,
17137,Morgan County,IL,41.2100029,11.59000015,1.070000052,14.58000088,11.93000031,0,1.02,,,,,,,,,,
18073,Jasper County,IN,48.08000183,22.27000046,0,12.57999992,11.39999962,0,1.53,,,,,,,,,,
53031,Jefferson County,WA,20.73000145,7.080000401,0,3.889999866,4.230000019,0.3799999952,0.66,,,,,,,,,,0.36
54025,Greenbrier County,WV,43.83999634,20.72999763,0.8700000048,17.5,3.170000076,0,0.76,,,,,,,,,,
48241,Jasper County,TX,67.12999725,51.09999847,5.659999847,4.690000057,3.210000038,0,1.75,,,,,,,,,,
29107,Lafayette County,MO,55.8599968,37.54999924,1.389999986,10.18999958,2.539999962,0,3.57,,,,,,,,,,
37175,Transylvania County,NC,53.77999878,34.84000015,0.5500000119,9.159999847,6.53000021,0,1.08,,,,,,,,,,
1109,Pike County,AL,48.84999847,31.31999969,7.71999979,7.239999771,0.9800000191,0,1.12,,,,,,,,,,
18051,Gibson County,IN,43.13999939,16.26000023,1.659999967,7.639999866,17.57999992,0,,,,,,,,,,,
5059,Hot Spring County,AR,50.62000275,34.18999863,11.22999954,4.260000229,0.3799999952,0,,,,,,,,,,,
1079,Lawrence County,AL,69.59999847,59.54000092,6.880000114,2.640000105,0.5299999714,0,,,,,,,,,,,
18077,Jefferson County,IN,39.68999481,16.69999886,0.8399999738,11.85999966,8.579999924,0,1.01,,,,,,,,,,
13177,Lee County,GA,32.06999969,25.21000099,2.420000076,2.75999999,0,0,,,,,,,,,,,
18023,Clinton County,IN,42.48999405,17.55999756,0,8.920000076,16,0,,,,,,,,,,,
28107,Panola County,MS,50.71999741,30.98999977,8.86000061,9.329999924,1.190000057,0,,,,,,,,,,,
13227,Pickens County,GA,32.86000061,12.18000031,0.6299999952,6.039999962,12.93000031,0,,,,,,,,,,,
17011,Bureau County,IL,38.07999802,13.59000015,0.4499999881,11.88000011,11.88000011,0.2700000107,,,,,,,,,,,
38059,Morton County,ND,54.04999542,8.210000038,0,11.02999973,33.45999908,0,,,,,,,,,,,
24011,Caroline County,MD,35.56999969,10.77000046,4.039999962,10.63000011,10.09000015,0,,,,,,,,,,,
18027,Daviess County,IN,56.98000717,41.00000381,0.6100000143,7.699999809,6.929999828,0,,,,,,,,,,,
51001,Accomack County,VA,43.06000137,14.28000069,1.659999967,15.77000046,9.829999924,0,0.61,,,,,,,,,,
19125,Marion County,IA,54.25999832,14.78999996,0,32.97000122,5.389999866,0.1000000015,1,,,,,,,,,,
40081,Lincoln County,OK,49.45000458,41.17000198,0.9900000095,4.960000038,1.610000014,0,,,,,,,,,,,
51730,Petersburg city,VA,88.73000336,36.88999939,13.06000042,10.46000099,11.46000004,0,3.43,,,,,,11.92,,,,
13187,Lumpkin County,GA,25.95000076,10.01000023,0.6999999881,6.71999979,6.449999809,0,0.7,,,,,,,,,,
19111,Lee County,IA,42.2899971,7.739999771,0.3000000119,14.96000099,16.12999916,0,2.74,,,,,,,,,,
51023,Botetourt County,VA,50.6400032,37.70000076,0.3799999952,7.650000095,2.789999962,0,1.46,,,,,,,,,,
17057,Fulton County,IL,30.12000084,12.4100008,0,12.40000057,1.309999943,0,3.25,,,,,,,,,,
38089,Stark County,ND,63.54000092,6.78000021,0,8.350000381,45.18999863,0,2.73,,,,,,,,,,
26165,Wexford County,MI,30.01000023,19.11000061,0,6.570000172,2.700000048,0.0700000003,1.02,,,,,,,,,,
28093,Marshall County,MS,58.59000397,32.88000107,17.12999916,5.539999962,0.9900000095,0,1.29,,,,,,,,,,
12129,Wakulla County,FL,20.20999908,13.14000034,1.120000005,2.319999933,0.9800000191,0,1.75,,,,,,,,,,
51155,Pulaski County,VA,34.02000046,17.20999908,0.3900000155,13.77000046,0.5799999833,0,1.46,,,,,,,,,,
36099,Seneca County,NY,36.33000183,11.98999977,0,6.119999886,15.90999985,0,1.21,,,,,,,,,,
12027,DeSoto County,FL,33.75999832,17.46999931,4.03000021,4.25,5.639999866,0,1.16,,,,,,,,,,
27097,Morrison County,MN,60.42000198,9.930000305,0,6.749999523,43.29000092,0,,,,,,,,,,,
51083,Halifax County,VA,59.77999878,43.88999939,5.529999733,7.610000134,1.059999943,0,0.6,,,,,,0.06,,,,
20079,Harvey County,KS,46.09999847,24.68000031,1.559999943,10.40000057,7.25,0,1.44,,,,,,,,,,
17021,Christian County,IL,32.33000183,13.18999958,0.5899999738,9.350000381,8.520000458,0,,,,,,,,,,,
26047,Emmet County,MI,33.22999954,9.409999847,1.320000052,5.599999905,14.51000023,0,0.63,,,,,,,,,,
17103,Lee County,IL,45.84999847,5.820000172,0.2199999988,14.35999966,22.97999954,0,,,,,,,1.1,,,,
37165,Scotland County,NC,36.83000183,13.61000061,10.71000004,9.430000305,1.309999943,0,1.04,,,,,,,,,,
28095,Monroe County,MS,53.06999969,38.06999969,3.730000019,9.210000038,0.9100000262,0,0.63,,,,,,,,,,
18183,Whitley County,IN,37.74000168,19.6400013,0,8.600000381,8.029999733,0,1.47,,,,,,,,,,
20121,Miami County,KS,40.36000061,13.29000092,0.5299999714,9.079999924,15.52000046,0,1.43,,,,,,,,,,
54077,Preston County,WV,32.37000275,14.95000076,0,11.59000015,3.5,0,1.76,,,,,,,,,,
20057,Ford County,KS,59.16999435,19.59000015,0.8999999762,4.389999866,32.02999878,0,1.14,,,,,,,,,,
31141,Platte County,NE,72.12000275,19.22999954,0,8.680000305,41.83000183,0,1.02,,,,,,,,,,
47117,Marshall County,TN,48.74000168,36.72000122,2.200000048,5.46999979,2.190000057,0,0.98,,,,,,,,,,
46011,Brookings County,SD,50.59000015,18.68000031,0,19.3599987,10.40999985,0,1.07,,,,,,0.49,,,,
18151,Steuben County,IN,39.46999741,18.04999924,5.659999847,5.320000172,8.180000305,0,0.97,,,,,,0.35,,,,
39137,Putnam County,OH,71.97000122,7.119999886,1.159999967,4.960000038,58.72000122,0,,,,,,,,,,,
27103,Nicollet County,MN,51.11000443,16.20000076,0,12.13000011,18.39999962,0,1.41,,,,,,1.66,,,,
35055,Taos County,NM,86.52000427,2.74000001,0,1.940000057,66.41000366,0,2.6,,,,,,1.34,,0.06,6.96,1.04
29009,Barry County,MO,51.95999908,37.70000076,0.4499999881,2.420000076,9.100000381,0,1.7,,,,,,,,,,
20035,Cowley County,KS,39.30999756,16.80000114,1.480000019,13.35999966,5.349999905,0,1.13,,,,,,,,,,
55019,Clark County,WI,57.85000229,24.43000031,0.8700000048,9.18999958,22.87000084,0,,,,,,,,,,,
13145,Harris County,GA,34.45000076,22.04999924,4.949999809,2.690000057,1.940000057,0,1.63,,,,,,,,,,
17049,Effingham County,IL,57.54000092,28.90000153,0,5.769999981,21.29999924,0,0.97,,,,,,,,,,
31111,Lincoln County,NE,25.84999847,12.31999969,0,9.489999771,0.8199999928,0,2.52,,,,,,,,,,
28003,Alcorn County,MS,72.80000305,58.98999786,4.429999828,6.050000191,1.539999962,0,1,,,,,,,,,,
1017,Chambers County,AL,55.72999954,31.02999878,15.76000023,5.659999847,0.7599999905,0,1.59,,,,,,,,,,
49051,Wasatch County,UT,53.8900032,0.4599999785,0,0,1.440000057,0,50.97,,,,,,,,,,
48227,Howard County,TX,55.25,32.04000092,1.849999905,3.269999981,15.93000031,0,0.94,,,,,,,,,,
